@relation features

@attribute MEAN_105_0 numeric
@attribute MEAN_105_1 numeric
@attribute VARIANCE_105_0 numeric
@attribute VARIANCE_105_1 numeric
@attribute MEAN_106_0 numeric
@attribute MEAN_106_1 numeric
@attribute VARIANCE_106_0 numeric
@attribute VARIANCE_106_1 numeric
@attribute VARIANCE_6_0 numeric
@attribute class {slow_walking,fast_walking,slow_running,fast_running,upstairs,downstairs}

@data
10.700354,-1.134483,22.056257,15.278808,2.892066,0.136874,0.834491,1.404218,0.018061,slow_running
10.902484,-1.423527,23.522575,10.337112,2.811303,-0.196152,0.81841,1.596707,0.016966,slow_running
11.400844,-1.075703,24.261588,11.293909,2.761602,0.028252,0.739699,1.763887,0.019278,slow_running
10.92126,-0.725764,27.606186,13.042353,2.775153,-0.221582,0.722277,1.602778,0.024733,slow_running
11.233942,-0.922063,27.779914,13.387269,2.756548,-0.114296,0.832123,1.643183,0.019007,slow_running
11.478445,-0.81158,27.438981,15.449735,2.959023,0.025026,0.697696,1.722986,0.023177,slow_running
11.571601,-0.960224,27.32784,9.451086,2.923609,-0.015244,0.928186,1.944615,0.022593,slow_running
11.209998,-0.940012,25.275647,10.990137,2.85461,0.101558,0.865706,1.996939,0.024894,slow_running
11.491175,-1.076701,26.386244,7.492938,2.864868,-0.209864,0.938651,2.251326,0.016985,slow_running
11.901009,-0.803985,24.438387,10.557799,2.907807,-0.048285,0.974949,2.139632,0.0158,slow_running
11.520506,-0.398065,25.410349,10.985535,3.160796,-0.300452,1.40199,2.067411,0.011666,slow_running
11.837793,-0.295674,19.413345,23.324582,5.149788,-0.24999,3.367598,4.71633,0.043909,fast_running
12.340485,-0.213728,19.548288,24.257127,5.221379,-0.416458,2.864137,5.505812,0.076746,fast_running
12.269842,0.174812,19.062345,27.918188,5.057785,0.011585,2.789899,5.845947,0.074226,fast_running
11.653684,0.428132,19.712418,30.779503,4.997255,-0.100734,2.804696,4.884259,0.070145,fast_running
11.812083,-0.275502,18.163362,27.588671,4.938151,-0.174423,2.644637,5.312972,0.051369,fast_running
12.151085,-0.086641,19.698879,26.772975,5.113478,0.085959,3.052562,6.363723,0.056446,fast_running
12.19488,0.007608,18.231435,27.27771,5.117861,-0.209898,3.224882,5.875174,0.051934,fast_running
11.816223,0.524748,19.743049,29.559885,5.130497,-0.272881,3.613596,5.738949,0.060093,fast_running
11.560448,1.154157,18.559859,28.738055,5.285663,-0.130298,3.416726,5.710341,0.069204,fast_running
11.395437,1.511609,19.209517,31.618216,5.338584,-0.251853,3.357914,5.399487,0.070233,fast_running
11.404856,0.396053,18.798301,29.526843,5.00374,-0.091835,3.851194,5.119327,0.050334,fast_running
11.780139,0.702008,16.605623,32.375537,5.184213,-0.017879,3.329267,5.496983,0.061482,fast_running
12.300684,0.613228,18.678861,29.393665,5.324364,-0.38211,3.878469,6.968345,0.068673,fast_running
11.618655,0.129738,17.712195,27.650146,4.985258,-0.167018,3.872615,7.075168,0.067373,fast_running
11.275688,0.527869,21.084106,26.366196,5.013619,-0.145202,3.763961,7.840063,0.062605,fast_running
11.826197,0.492943,19.610105,23.300417,5.286904,-0.325869,3.95684,8.378416,0.068644,fast_running
12.24197,1.352391,17.98871,30.90295,5.378569,-0.297243,4.262927,7.858177,0.06483,fast_running
12.476595,1.337658,18.119778,32.911245,5.430469,-0.2385,3.96514,7.281932,0.070613,fast_running
12.24567,1.03789,20.426924,33.789958,5.474448,-0.356499,3.582552,7.037723,0.08928,fast_running
12.141132,0.671112,20.983727,30.70603,5.360126,-0.185462,3.135363,7.559956,0.09208,fast_running
11.97228,0.711891,21.537273,32.961135,5.427145,-0.404347,3.158284,7.364927,0.090556,fast_running
12.04278,0.919986,20.70528,36.357731,5.263041,-0.319957,3.680589,8.329667,0.082828,fast_running
12.169732,1.693522,17.225225,34.568102,5.438972,0.095408,3.615298,8.254644,0.082394,fast_running
12.252553,2.160775,17.71788,38.604581,5.318899,-0.232518,4.087158,7.102419,0.07924,fast_running
11.955514,1.131093,18.069762,36.319461,5.366648,-0.287035,3.897042,6.938058,0.068821,fast_running
12.41589,1.54935,19.328346,35.663758,5.668617,-0.189129,3.972226,8.07938,0.278572,fast_running
12.343508,1.165791,16.416652,34.202956,5.665376,-0.269446,4.378212,8.646859,0.272176,fast_running
12.2112,0.683241,18.253722,31.975602,5.47474,-0.27278,4.792052,8.388739,0.266778,fast_running
12.059934,0.841181,16.8515,30.16221,5.573417,-0.12442,4.770147,8.34251,0.088595,fast_running
12.190393,1.056642,18.389827,33.031786,5.604215,-0.517934,4.524081,9.497178,0.077469,fast_running
11.977083,1.109073,16.33187,35.988128,5.277419,-0.357668,4.357699,8.721946,0.065605,fast_running
12.143227,2.046658,16.803969,43.362724,5.498351,-0.338009,3.712384,9.403207,0.062361,fast_running
12.534089,1.740626,23.01455,46.784507,5.602569,-0.727099,3.820414,11.471397,0.053084,fast_running
11.699803,1.094654,20.924428,41.308955,5.385947,-0.122739,3.891321,9.791038,0.055495,fast_running
11.468434,1.014245,23.373076,34.751838,5.650228,-0.096553,3.72551,8.761435,0.059868,fast_running
12.404893,0.745244,24.048699,35.172154,5.95798,-0.637144,4.555497,10.114469,0.061224,fast_running
12.125302,0.192191,20.474861,33.733164,5.627994,-0.22944,4.833523,8.325704,0.043655,fast_running
12.615996,1.176349,21.40279,35.303383,5.934095,-0.343435,4.528485,8.461482,0.034091,fast_running
13.177445,1.420061,26.711882,43.007895,6.076133,-0.871705,4.622438,11.107105,0.033238,fast_running
13.089151,0.957243,24.008444,41.351267,5.797444,-0.277348,4.804852,10.442101,0.042263,fast_running
12.914788,1.745562,21.212914,38.184225,6.232311,-0.127046,4.318398,10.417483,0.059861,fast_running
13.054337,2.310085,20.833748,46.804119,6.343039,-0.631715,5.260325,12.065091,0.077919,fast_running
12.325766,1.748042,18.046226,41.034869,5.653548,-0.260363,5.382357,10.110826,0.088835,fast_running
12.246656,2.450866,16.832172,38.406761,5.800168,-0.201164,4.719079,9.991734,0.081033,fast_running
12.393265,2.241283,18.310957,37.548061,5.705544,-0.407182,4.946176,9.194912,0.060216,fast_running
9.342186,-1.454176,12.559583,6.637272,1.860802,-0.304195,1.018493,0.585143,0.01605,upstairs
8.210054,-3.071003,11.916483,11.451391,1.80211,-0.16834,0.686763,0.437737,0.024552,upstairs
8.862503,-2.297513,8.817162,10.074256,1.645698,-0.06742,0.738474,0.416297,0.020437,upstairs
7.983341,-2.50965,11.991852,10.626842,2.003676,-0.284176,0.773978,0.48993,0.019036,upstairs
8.926578,-1.688852,11.386539,5.077515,1.863701,0.042074,0.729171,0.60376,0.023253,upstairs
9.787048,-1.376882,13.119033,5.212887,1.677305,-0.167813,0.782199,0.648201,0.02063,upstairs
8.706425,-2.307514,14.41496,6.808669,1.807991,-0.11829,0.756938,0.57019,0.026918,upstairs
9.438754,-1.465857,8.854146,4.997455,1.488818,0.011031,0.806426,0.543248,0.020595,upstairs
9.070469,-1.73555,9.519123,5.866229,1.897436,-0.35257,0.812679,0.739132,0.026298,upstairs
9.297484,-1.797517,9.377923,5.450619,1.73296,0.057135,0.647042,0.723145,0.024336,upstairs
9.681422,-1.538483,10.015775,6.269384,1.663144,-0.167022,0.607839,0.749113,0.019877,upstairs
9.010774,-3.253474,16.661675,2.917767,1.673967,0.063749,0.920349,0.209812,0.004919,downstairs
8.914905,-3.050387,15.747568,4.550419,1.8462,0.024749,0.676613,0.339025,0.006317,downstairs
9.115277,-3.28951,12.915791,5.460502,1.960923,0.025837,0.54179,0.317311,0.005125,downstairs
8.795051,-3.290215,14.580346,5.99449,2.030349,0.046404,0.632689,0.322797,0.008529,downstairs
8.683512,-3.05823,14.154244,6.102385,1.948712,0.064991,0.680468,0.226348,0.008193,downstairs
8.783773,-3.266462,15.030127,7.006892,1.928773,0.063115,0.834866,0.212162,0.007589,downstairs
9.417807,-2.020428,12.581141,4.969007,1.975444,0.018976,0.893835,0.684803,0.019736,upstairs
9.519761,-1.856748,15.491133,5.827469,2.063829,-0.289694,1.061762,0.76295,0.018365,upstairs
8.929212,-2.323421,14.851206,4.349934,1.97129,0.047578,0.761731,0.726565,0.028095,upstairs
9.325079,-2.023858,14.309275,3.89452,2.071696,-0.227628,0.978318,0.709223,0.023208,upstairs
8.572024,-2.362118,14.953639,3.586704,2.084802,0.016617,0.846673,0.614385,0.026827,upstairs
9.513587,-1.95913,12.02632,3.555386,1.926359,-0.192311,0.903165,0.620302,0.015446,upstairs
8.504924,-2.641742,14.777086,6.39093,2.006929,-0.070456,0.707838,0.590354,0.030115,upstairs
9.520765,-1.904221,11.557902,6.224019,1.641762,-0.082207,0.687274,0.487957,0.021113,upstairs
8.66091,-3.192173,11.120367,3.506683,1.817741,0.034405,0.732002,0.222628,0.007356,downstairs
8.850903,-2.964615,11.972797,5.547884,1.803571,0.051892,0.767734,0.245051,0.010683,downstairs
8.905462,-3.465241,9.017615,4.984296,1.789793,0.013519,0.722793,0.187456,0.009609,downstairs
9.301957,-3.497017,9.427498,5.342738,1.619878,0.001691,0.740342,0.14663,0.012566,downstairs
9.054157,-3.416833,12.603789,4.437608,1.475747,0.000266,0.634132,0.064661,0.010949,downstairs
8.507507,-3.052766,17.247545,3.821071,1.469037,0.074286,0.657146,0.074856,0.005307,downstairs
8.562907,-2.850278,17.075602,5.003916,1.51999,0.020614,0.604556,0.127362,0.006642,downstairs
9.484264,-1.652811,13.779125,4.302404,1.989755,-0.199013,0.906581,0.77267,0.017182,upstairs
8.674283,-2.218205,14.195853,5.370473,2.015598,0.059657,0.788466,0.754005,0.025719,upstairs
9.789782,-1.519898,11.742549,5.543223,1.891671,-0.207357,0.873265,0.758333,0.01881,upstairs
8.731057,-1.91107,14.73356,5.749234,2.187364,-0.012345,0.992169,0.752642,0.031564,upstairs
9.855986,-1.155934,10.811823,3.993917,1.923811,-0.150509,1.068452,0.852707,0.019255,upstairs
8.853675,-1.711901,13.63249,5.505346,2.218765,-0.161167,0.939907,0.829759,0.031648,upstairs
9.934007,-1.501254,10.287489,3.951853,1.836786,-0.119324,0.742996,0.778215,0.01816,upstairs
8.834702,-1.722348,14.040627,4.083497,2.136686,-0.155522,0.692044,0.750961,0.024121,upstairs
9.827047,-1.408099,10.74335,2.116432,1.739446,0.050187,0.70294,0.638231,0.012847,upstairs
8.811716,-1.655039,14.531045,3.789328,2.001333,-0.204896,0.780308,0.681756,0.024228,upstairs
9.538831,3.25499,8.009394,3.505679,1.306256,-0.092733,0.40428,0.596264,0.003427,slow_walking
9.202435,3.030149,7.621668,2.823764,1.431958,-0.088383,0.478557,0.55275,0.004407,slow_walking
9.722393,3.031486,10.94934,4.016169,1.446986,0.035229,0.631997,0.665712,0.004685,slow_walking
9.527803,3.151386,8.305103,4.663391,1.566959,-0.222599,0.751832,0.673444,0.004413,slow_walking
9.380716,3.183698,10.069653,4.19278,1.628255,0.045646,0.864806,1.052937,0.004602,slow_walking
9.335977,3.622122,9.358988,4.298343,1.411109,-0.086139,0.72451,0.840434,0.003725,slow_walking
8.841868,3.361247,8.373495,3.241633,1.636295,-0.073148,0.70847,0.718393,0.003587,slow_walking
9.288951,3.556658,11.829785,4.34852,1.717577,0.148967,0.88255,0.858263,0.004347,slow_walking
9.520322,3.841944,7.356576,4.410151,1.642885,-0.234417,0.705715,0.474706,0.003098,slow_walking
9.061908,3.479645,6.887623,4.225256,1.703466,-0.086794,0.861758,0.52619,0.002782,slow_walking
9.132436,3.562747,6.424325,5.162826,1.517407,-0.162627,0.704291,0.454937,0.003705,slow_walking
9.184605,3.154944,6.097618,3.615499,1.618285,-0.20885,0.652543,0.486746,0.003481,slow_walking
9.632477,3.188765,11.354929,3.94112,1.686102,0.04698,0.792337,0.67907,0.005862,slow_walking
9.910424,3.571919,7.9953,3.91923,1.473081,-0.191945,0.547441,0.52586,0.003564,slow_walking
9.348053,3.215934,7.747268,2.822431,1.535984,-0.138321,0.567105,0.452625,0.003196,slow_walking
9.198468,3.139872,7.669511,3.655618,1.420535,-0.096505,0.604612,0.54685,0.001667,slow_walking
9.399364,3.002469,7.863664,3.270584,1.548585,-0.134682,0.64123,0.573509,0.002102,slow_walking
9.619344,3.1231,11.551825,3.418447,1.546956,0.152518,0.736431,0.710787,0.003271,slow_walking
9.487911,3.349624,8.001807,3.583778,1.403862,-0.10017,0.57282,0.489708,0.002796,slow_walking
9.025994,3.034632,7.027989,2.758749,1.514197,-0.098324,0.525862,0.466051,0.002633,slow_walking
9.568961,3.093204,11.708009,3.32049,1.580156,-0.107135,0.671757,0.590497,0.002595,slow_walking
9.515345,3.15148,8.47521,3.655939,1.654675,-0.224866,0.6977,0.564089,0.002929,slow_walking
9.646061,3.490007,11.947482,3.496785,1.709651,0.04987,0.827684,0.831135,0.004356,slow_walking
9.571598,3.480317,7.698959,4.943511,1.408737,-0.091237,0.598973,0.609728,0.005602,slow_walking
9.187479,3.161045,7.800549,3.675106,1.602431,-0.07261,0.71144,0.562203,0.005178,slow_walking
9.750291,3.067186,11.288276,3.898062,1.605378,0.129353,0.75598,0.829759,0.00502,slow_walking
9.66283,3.213657,8.679698,3.030757,1.6205,-0.119445,0.679309,0.628414,0.00277,slow_walking
9.204467,3.147411,9.117145,2.45436,1.607228,0.098426,0.641348,0.774704,0.003401,slow_walking
9.272276,3.507815,7.371919,4.052092,1.41872,-0.101822,0.586424,0.524933,0.004595,slow_walking
9.199077,3.186201,7.952021,3.570177,1.376414,-0.129721,0.674504,0.515265,0.003294,slow_walking
9.542901,3.286483,8.531259,3.318813,1.21362,0.091207,0.513857,0.651172,0.004121,slow_walking
9.342973,3.359834,5.408901,3.731411,1.049351,-0.095882,0.186141,0.403591,0.002509,slow_walking
9.047909,3.118726,4.523245,2.857262,1.208574,-0.078628,0.176199,0.351971,0.002264,slow_walking
9.33131,2.823905,6.546809,3.189364,1.412144,-0.019169,0.286173,0.424491,0.003609,slow_walking
9.483859,3.405933,6.433642,4.53158,1.448541,-0.083177,0.422827,0.268153,0.003784,slow_walking
9.077201,3.10009,5.212182,2.79727,1.564118,0.004545,0.50452,0.297709,0.004766,slow_walking
9.23462,3.37387,5.837117,3.649632,1.428353,-0.019542,0.540215,0.376386,0.005921,slow_walking
9.346327,3.254833,5.589076,3.52999,1.651132,-0.082244,0.621372,0.409794,0.003898,slow_walking
9.855888,3.056664,9.662027,3.865025,1.504964,0.15545,0.72592,0.696634,0.005251,slow_walking
9.833697,3.369504,8.668889,3.892838,1.323128,-0.034137,0.622185,0.582351,0.004132,slow_walking
9.20138,3.057842,7.655661,2.990565,1.336721,-0.068389,0.486888,0.566935,0.004102,slow_walking
9.337101,3.285308,9.586023,3.35163,1.393943,-0.048491,0.506294,0.61436,0.002582,slow_walking
9.251808,3.14508,6.539267,2.817916,1.50548,-0.225836,0.523491,0.602859,0.002496,slow_walking
9.604097,3.293195,10.048551,2.210427,1.530908,0.059747,0.631206,0.821391,0.002417,slow_walking
9.327626,3.428209,7.269909,3.008428,1.361546,-0.108235,0.44549,0.507966,0.002385,slow_walking
9.238124,3.166003,10.968266,3.004845,1.602642,-0.103616,0.553755,0.54158,0.00263,slow_walking
9.46336,3.159705,15.571577,4.247893,1.624157,-0.013154,0.524658,0.737083,0.00462,slow_walking
9.508829,3.277596,11.941941,4.660121,1.73952,-0.155817,0.501692,0.656495,0.004305,slow_walking
9.424606,3.25802,10.079895,3.850146,1.728022,0.057026,0.491138,0.779857,0.005242,slow_walking
9.425069,3.47338,6.472993,4.716035,1.438404,-0.127407,0.517742,0.487261,0.004914,slow_walking
9.079373,3.089935,6.12631,3.504999,1.556787,-0.14407,0.543417,0.476631,0.006169,slow_walking
9.61946,3.166185,10.896463,4.268182,1.558676,0.027013,0.707473,0.761075,0.005719,slow_walking
9.595681,3.299991,8.685596,3.650409,1.60987,-0.19318,0.719277,0.613112,0.005216,slow_walking
9.645033,3.271422,11.631991,2.904316,1.74301,0.018226,0.862247,0.762,0.004329,slow_walking
9.381657,3.618716,7.881965,2.95656,1.622424,-0.1196,0.743814,0.539053,0.005395,slow_walking
8.955214,3.471379,7.801686,2.711352,1.854406,-0.122856,0.672183,0.521939,0.005662,slow_walking
9.355291,3.406694,11.212029,2.861231,1.83169,0.069419,0.826849,0.722838,0.005637,slow_walking
9.396201,3.463968,7.968449,2.758609,1.75112,-0.196467,0.705046,0.547961,0.002919,slow_walking
9.510535,3.257265,9.614247,2.243096,1.718991,0.056497,0.771754,0.661617,0.00302,slow_walking
9.584159,3.523104,7.775413,3.753454,1.529347,-0.139986,0.662092,0.490577,0.002637,slow_walking
9.269555,3.147535,7.642601,4.316194,1.79972,-0.163868,0.685654,0.473145,0.003189,slow_walking
9.760845,3.162874,11.175589,4.415556,1.732567,0.082525,0.80388,0.830916,0.005149,slow_walking
9.823801,3.383085,8.067115,4.559945,1.629153,-0.118515,0.684645,0.745968,0.00473,slow_walking
9.485304,3.229826,9.939159,2.419517,1.626523,0.112706,0.660907,0.881533,0.004211,slow_walking
9.416738,3.281718,8.267943,3.627921,1.450674,-0.055478,0.589784,0.58128,0.003569,slow_walking
9.131968,3.141618,8.185484,2.798164,1.681993,-0.10247,0.642715,0.525716,0.002817,slow_walking
9.66551,3.09258,12.355694,3.497509,1.693061,0.096055,0.768167,0.66622,0.00335,slow_walking
9.707784,3.424414,8.655339,4.640409,1.597262,-0.166921,0.67341,0.474055,0.003347,slow_walking
9.16802,3.245264,8.75209,3.414045,1.609034,-0.011062,0.683194,0.702421,0.004729,slow_walking
9.213536,3.521888,8.291233,4.445653,1.460284,-0.093805,0.521403,0.616924,0.005333,slow_walking
9.177519,3.279325,7.780723,3.457035,1.631069,-0.152175,0.497074,0.623361,0.005251,slow_walking
9.556971,3.244301,12.607328,3.512597,1.630295,0.134604,0.695349,0.822356,0.005006,slow_walking
9.783026,3.661761,8.81911,3.544634,1.464058,-0.10721,0.575816,0.544573,0.00427,slow_walking
9.09161,3.37656,8.878716,2.134665,1.487425,0.033726,0.674903,0.673197,0.006229,slow_walking
9.110155,3.544666,8.350135,2.924548,1.433318,-0.034397,0.535629,0.641386,0.006225,slow_walking
9.184966,3.118715,8.26919,2.996026,1.643449,-0.160458,0.500575,0.72952,0.004674,slow_walking
9.520363,2.973387,11.712525,3.747659,1.642311,0.110863,0.575315,0.811494,0.005042,slow_walking
9.703152,3.389201,7.380097,4.412318,1.376837,-0.169415,0.531337,0.447608,0.003562,slow_walking
9.032852,3.202803,6.908451,2.991667,1.377908,-0.105464,0.507882,0.34876,0.003909,slow_walking
8.952999,3.25691,7.404114,3.71872,1.32176,-0.063962,0.556185,0.524203,0.00416,slow_walking
9.908161,3.610244,27.911324,11.195584,2.490029,-0.035308,1.718083,0.78724,0.006689,fast_walking
9.531065,3.819011,25.641972,7.780402,2.417693,-0.336914,1.619415,0.863281,0.006186,fast_walking
9.536629,3.872038,29.17392,9.787705,2.404598,0.003382,1.636229,1.165784,0.008195,fast_walking
9.279807,4.103712,25.270786,8.986693,2.440419,-0.308143,1.565795,1.153765,0.008535,fast_walking
9.397859,3.852993,29.507558,9.991734,2.563889,0.03801,1.574808,1.274392,0.010192,fast_walking
9.780733,3.967416,27.340127,9.665781,2.483676,-0.319351,1.579107,1.057526,0.007853,fast_walking
9.824207,3.680547,31.954237,11.424372,2.543825,-0.026172,1.596695,0.938118,0.010057,fast_walking
9.934259,3.954913,28.653995,10.558578,2.480534,-0.380299,1.457019,0.808373,0.008816,fast_walking
9.335002,3.772456,29.70969,9.750742,2.560613,-0.074931,1.433187,0.8023,0.009095,fast_walking
9.246889,4.072219,27.130952,9.703046,2.533316,-0.367057,1.320655,0.869442,0.007446,fast_walking
8.811561,3.587602,27.104147,7.108949,2.486693,-0.000576,1.39218,0.86267,0.00541,fast_walking
9.198244,3.898898,24.930652,8.535932,2.410902,-0.295985,1.325261,0.905425,0.004917,fast_walking
8.983446,3.554761,26.726502,7.28281,2.440061,0.02986,1.443427,0.870963,0.007683,fast_walking
9.322589,3.877298,26.575801,8.162761,2.439957,-0.360825,1.263825,0.925655,0.009964,fast_walking
9.110468,3.525139,27.646287,7.11681,2.592164,-0.03766,1.237642,0.978525,0.009386,fast_walking
9.3976,3.868501,27.902607,10.133726,2.466725,-0.381847,1.310337,0.981238,0.007908,fast_walking
8.98815,3.35323,28.950003,9.504634,2.673766,-0.08489,1.528225,0.80916,0.008961,fast_walking
9.327462,3.825507,27.918011,11.571059,2.474942,-0.363887,1.442531,0.7405,0.011004,fast_walking
8.954172,3.058718,28.221327,12.301935,2.679549,-0.048415,1.441293,0.706267,0.010965,fast_walking
9.181271,3.61659,26.149723,12.959623,2.447334,-0.265001,1.251352,0.861979,0.01398,fast_walking
9.068381,3.201232,25.993785,11.208857,2.601402,0.012731,1.416403,0.82363,0.008209,fast_walking
9.265374,3.558854,26.537128,11.454441,2.390073,-0.292976,1.363842,0.885238,0.007154,fast_walking
9.029046,3.363045,28.846906,8.050319,2.647457,-0.044822,1.529319,0.911054,0.00711,fast_walking
9.378426,3.476703,29.559276,10.432885,2.471578,-0.316189,1.454193,0.929346,0.006885,fast_walking
9.013552,3.166395,31.434944,9.750472,2.742243,-0.073011,1.525916,1.125157,0.008196,fast_walking
9.69643,3.322558,30.635642,13.023609,2.405574,-0.287547,1.622095,0.972878,0.008048,fast_walking
9.31521,3.074635,31.13747,11.615146,2.66199,-0.039998,1.704981,1.060709,0.008859,fast_walking
9.782505,3.545474,28.160269,14.945354,2.343137,-0.338407,1.593431,0.953006,0.009219,fast_walking
9.091241,3.346179,27.047611,13.85443,2.777781,-0.135189,1.904182,1.186635,0.016107,fast_walking
9.486631,3.505854,28.923205,16.387498,2.487134,-0.333313,1.910064,0.992632,0.017306,fast_walking
9.357115,3.396546,27.669971,12.600104,2.864261,-0.078103,1.935101,1.192703,0.012991,fast_walking
9.687714,3.514506,26.843286,13.650062,2.36936,-0.25628,1.451013,1.059778,0.012794,fast_walking
9.099734,3.66187,25.74309,9.566394,2.736342,-0.113741,1.670233,1.241552,0.020226,fast_walking
9.836588,3.622659,26.983548,12.379392,2.364957,-0.22322,1.346694,1.097299,0.018349,fast_walking
9.309515,3.565782,27.270927,9.182391,2.717629,-0.145325,1.492186,1.172121,0.007159,fast_walking
10.193765,3.500499,30.021526,14.178018,2.458037,-0.223118,1.392385,0.996845,0.006216,fast_walking
9.52414,3.647484,30.457078,11.372573,2.747909,-0.21117,1.571849,1.162605,0.006001,fast_walking
10.363538,3.804569,33.109378,15.661294,2.534322,-0.239655,1.355535,1.152541,0.008268,fast_walking
9.687606,3.947452,33.004536,11.433991,2.861267,-0.22926,1.649011,1.179119,0.012459,fast_walking
10.503122,3.808136,33.499729,13.988427,2.600419,-0.142417,1.535241,0.918575,0.012856,fast_walking
9.555235,4.021178,30.689904,9.562004,2.761292,-0.133295,1.612413,1.209127,0.012771,fast_walking
10.161607,3.653629,30.69794,10.773246,2.42795,-0.040419,1.334825,1.020123,0.008817,fast_walking
9.345679,3.900122,28.675794,9.884176,2.655196,-0.098141,1.422233,1.435378,0.009618,fast_walking
10.145617,3.749303,30.752032,13.868878,2.460016,0.021527,1.289309,1.312068,0.009231,fast_walking
9.645658,3.941647,29.58619,11.184451,2.659534,-0.150522,1.568953,1.409274,0.007263,fast_walking
10.389334,3.809806,35.072172,15.143294,2.523828,-0.043019,1.545861,1.260765,0.007534,fast_walking
9.373262,3.737362,31.037092,10.228729,2.735798,-0.258282,1.74561,1.191604,0.005865,fast_walking
10.282824,3.707557,33.25081,13.194361,2.601208,-0.065355,1.581271,0.92052,0.006577,fast_walking
9.478567,3.951534,27.331344,8.30251,2.703496,-0.187827,1.770618,1.106321,0.005743,fast_walking
10.441205,3.77118,27.745892,12.845184,2.536082,-0.097976,1.610248,0.919553,0.007511,fast_walking
9.605795,3.930704,27.219909,10.888259,2.706126,-0.210529,1.742439,1.055463,0.006709,fast_walking
10.387396,3.849997,28.271725,14.480198,2.529144,-0.142629,1.610367,0.946447,0.01013,fast_walking
9.547243,4.072457,28.579722,11.485486,2.752606,-0.201037,1.875552,1.153759,0.015486,fast_walking
12.040061,5.110637,33.723284,15.458718,2.705242,0.030304,0.857985,2.150811,0.006075,slow_running
12.238859,5.099032,33.308835,15.706121,2.657479,-0.049864,0.916132,2.251808,0.007469,slow_running
11.937726,5.116314,33.615187,16.409166,2.599194,-0.006785,0.962598,2.612319,0.00772,slow_running
11.605859,4.849671,32.099709,16.912333,2.422656,-0.175537,0.770617,2.00465,0.007061,slow_running
11.337401,4.627657,32.567079,17.028065,2.464774,0.118674,0.928829,2.634394,0.008606,slow_running
11.321387,4.429605,33.700147,15.655723,2.510241,-0.044813,0.860767,2.181156,0.008212,slow_running
12.051184,4.647791,33.593972,16.751577,2.50056,-0.002627,0.953514,2.093148,0.007681,slow_running
11.587043,4.827108,35.931552,17.0606,2.527685,-0.108549,0.905721,1.796945,0.006524,slow_running
11.545344,4.813061,34.457813,17.929072,2.503023,-0.171409,0.894098,1.745007,0.004977,slow_running
11.603077,5.197198,35.974769,18.796666,2.582508,-0.051805,0.933739,2.143734,0.00585,slow_running
11.371121,4.965051,32.377921,17.284373,2.548046,-0.104374,0.8071,2.181883,0.004735,slow_running
11.725429,4.673102,35.320078,14.148857,2.463142,0.063906,0.840305,2.150332,0.005646,slow_running
12.193876,4.976072,35.071081,16.409758,2.674982,0.039455,0.956597,2.194093,0.007022,slow_running
12.395277,4.987952,35.311796,18.789189,2.647719,-0.077673,1.066489,2.385272,0.008069,slow_running
12.445485,5.058248,35.591913,18.570575,2.650231,-0.037474,1.093749,2.42334,0.00741,slow_running
12.124662,4.754551,36.361166,16.967247,2.532231,-0.171121,0.832286,1.865289,0.006346,slow_running
11.736232,4.892024,33.625237,17.26473,2.608523,-0.020189,0.908139,2.388936,0.006088,slow_running
11.618406,4.897678,33.227993,15.994386,2.605224,-0.062828,0.896983,2.475666,0.004783,slow_running
12.015319,4.865377,34.081103,16.278577,2.59658,0.034636,0.890619,2.421594,0.007433,slow_running
12.341949,5.283245,34.759501,16.123648,2.704364,0.074595,0.826664,2.399114,0.008936,slow_running
12.493332,5.19991,35.4052,16.864096,2.593053,0.019653,0.914399,2.47081,0.010217,slow_running
12.578902,5.094174,36.291358,16.789065,2.52336,-0.021831,1.089218,2.264756,0.009429,slow_running
12.141428,4.732627,34.294551,16.574002,2.468836,-0.100191,1.069213,1.638148,0.010744,slow_running
12.026801,4.670032,38.307198,14.504314,2.494506,0.087517,1.074397,1.591849,0.010165,slow_running
12.406315,5.015358,40.968946,16.513639,2.627724,0.042355,0.902132,1.942608,0.007248,slow_running
12.353977,5.048047,38.500772,15.737489,2.578614,-0.045822,0.952152,1.944999,0.010153,slow_running
12.202857,5.028699,37.991296,15.596835,2.55016,0.000989,0.869369,2.389186,0.01028,slow_running
11.896009,4.728893,35.985443,16.666568,2.438966,-0.133279,0.845257,2.0559,0.009526,slow_running
11.418158,4.682324,34.025545,16.971961,2.514675,0.007116,0.815513,2.513755,0.008569,slow_running
11.310003,4.625194,32.234438,17.536389,2.578639,-0.05904,0.957073,2.563169,0.007036,slow_running
12.39069,4.804828,37.248379,19.211775,2.650112,0.118321,0.804218,2.405909,0.009174,slow_running
12.69753,5.375109,35.527024,20.938546,2.835858,0.120831,0.85352,2.459156,0.010003,slow_running
12.68415,5.415503,35.72265,20.837992,2.722561,0.015498,1.095992,2.665411,0.009479,slow_running
12.534663,5.40075,35.597114,21.425215,2.742092,0.001389,1.237809,2.780016,0.010635,slow_running
12.224123,4.968099,35.117275,20.542213,2.72421,-0.147116,1.298803,2.188177,0.009262,slow_running
12.364056,4.934295,36.981991,19.025317,2.707486,0.111841,1.286226,2.735765,0.010406,slow_running
12.55529,4.844515,36.191238,19.924565,2.698141,-0.043349,1.2404,2.652281,0.014204,slow_running
